/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/expat/expat/bcb5/README.txt,[20],tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/expat/expat/conftools/get-version.sh,[37],autoconf,autoconf,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/expat/expat/conftools/libtool.m4,"[5581, 5603]",binutils,binutils,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/expat/expat/conftools/libtool.m4,[3607],g++, , 
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/expat/expat/conftools/libtool.m4,"[577, 1372, 2140, 2144, 2939, 2990, 4859, 5131, 5229, 5415, 5484, 5733, 5892, 6094, 6229]",gcc,gcc,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/expat/expat/conftools/ltmain.sh,"[2818, 3776]",binutils,binutils,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/docs/markdown/messenger/quick-start-linux.md,[19],gcc,gcc,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/proton-c/CMakeLists.txt,[349],autoconf,autoconf,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/proton-c/CMakeLists.txt,[213],gcc,gcc,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/proton-c/docs/api/user.doxygen.in,"[679, 1031, 1129, 1134]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/proton-c/bindings/ruby/lib/qpid_proton/data.rb,"[32, 32, 34, 36, 43]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/proton-c/bindings/perl/lib/qpid/proton/Data.pm,"[29, 30, 31, 33, 39]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/proton-c/bindings/python/proton.py,"[988, 988, 990, 993, 1000]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/MFA_README,[18],gcc,gcc,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/README,[46],gcc,gcc,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/tests/ruby/proton_tests/interop.rb,[24],tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/package_files/tests/python/proton_tests/interop.py,[25],tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/bindings/ruby/qpid_proton/data.rb,"[32, 32, 34, 36, 43]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/proton-0.5/bindings/perl/qpid/proton/Data.pm,"[29, 30, 31, 33, 39]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/docs/api/doxygen.css,"[426, 431, 470]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/docs/api/.svn/text-base/doxygen.css.svn-base,"[426, 431, 470]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/docs/api/.svn/text-base/user.doxygen.in.svn-base,"[497, 719, 744]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/docs/api/.svn/text-base/stylesheet.css.svn-base,"[426, 431, 470]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/docs/api/.svn/text-base/developer.doxygen.in.svn-base,"[504, 726, 751]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/docs/api/stylesheet.css,"[426, 431, 470]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/docs/api/developer.doxygen.in,"[504, 726, 751]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/docs/api/user.doxygen.in,"[497, 719, 744]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/.svn/text-base/bld-winsdk.ps1.svn-base,"[211, 255]",tree,tree,check versioning
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/.svn/text-base/bld-winsdk.ps1.svn-base,"[48, 341]",zip,zip,check versioning 
/home/julia/Mariner-Migration-Project/AD-MFA-phonefactor-pop/vendor/qpid/broker-0.26/cpp/.svn/text-base/README-winsdk.txt.svn-base,[85],tree,tree,check versioning
